,72703,72711,72712,72713,KFVE0
2015-04-21,15.390000343322754,14.739999771118164,14.050000190734863,12.59000015258789,15.59000015258789
2015-04-22,3.569999933242798,7.699999809265137,3.7100000381469727,4.340000152587891,2.740000009536743
2015-04-23,10.289999961853027,4.849999904632568,8.75,8.9399995803833,10.550000190734863
2015-04-24,4.980000019073486,7.119999885559082,6.210000038146973,7.340000152587891,5.260000228881836
2015-04-25,0,1.899999976158142,0,0,0.8899999856948853
2015-04-26,2.259999990463257,4.380000114440918,2.9000000953674316,3.069999933242798,3.0799999237060547
2015-04-27,2.4700000286102295,1.4299999475479126,2.490000009536743,2.8299999237060547,1.9800000190734863
2015-04-28,2.180000066757202,0,0.7400000095367432,0.4000000059604645,0.7599999904632568
2015-04-29,0,0,0,0.009999999776482582,0
2015-04-30,0,0,0,0,0
2015-05-01,0,0,0,0,0
2015-05-02,0,0,0,0,0
2015-05-03,0,0,0,0,0
2015-05-04,0,1.3600000143051147,0,0,0.5299999713897705
2015-05-05,0,0,0,0,0
2015-05-06,0,0,0,0,0
2015-05-07,0,0,0,0,0
2015-05-08,0,0,1.0399999618530273,1.5700000524520874,1.399999976158142
2015-05-09,3.25,7.440000057220459,3.690000057220459,3.6600000858306885,5.320000171661377
2015-05-10,3.2200000286102295,3.4600000381469727,2.9600000381469727,2.6500000953674316,4.039999961853027
2015-05-11,8,10.369999885559082,4.75,3.700000047683716,6.099999904632568
2015-05-12,6.010000228881836,9.770000457763672,11.579999923706055,8.119999885559082,15.90999984741211
2015-05-13,0,0,2.0799999237060547,0,0
2015-05-14,0,0,0,0,0
2015-05-15,0,0,0,0,0
2015-05-16,7.449999809265137,1.4299999475479126,3.5999999046325684,4.960000038146973,1.7799999713897705
2015-05-17,4.260000228881836,0,1.4199999570846558,2.119999885559082,0.3700000047683716
2015-05-18,0,5.119999885559082,0,0,3.7799999713897705
2015-05-19,6.849999904632568,1.850000023841858,5.150000095367432,6.309999942779541,3.8499999046325684
2015-05-20,0,0,1,0,0.05999999865889549
2015-05-21,0,0,0,0,0
2015-05-22,11.479999542236328,2.430000066757202,3.6700000762939453,4.880000114440918,1.6799999475479126
2015-05-23,1.4900000095367432,0.11999999731779099,1.4500000476837158,1.909999966621399,0
2015-05-24,0,0,0,0,0
2015-05-25,6.349999904632568,14.3100004196167,5.489999771118164,5.880000114440918,4.840000152587891
2015-05-26,7.590000152587891,2.299999952316284,4.739999771118164,5.730000019073486,3.390000104904175
2015-05-27,15.3100004196167,13.239999771118164,10.869999885559082,12.069999694824219,8.180000305175781
2015-05-28,11.369999885559082,3.549999952316284,10.220000267028809,12.729999542236328,5.739999771118164
2015-05-29,0,0,0,0,0
2015-05-30,6.039999961853027,8.3100004196167,12.100000381469727,11.670000076293945,7.849999904632568
2015-05-31,0,0.30000001192092896,0,0,0.38999998569488525
2015-06-01,0,3.0799999237060547,0,0,0
2015-06-02,8.739999771118164,4.420000076293945,8.649999618530273,9.289999961853027,7.769999980926514
2015-06-03,0,0,2.390000104904175,4.559999942779541,0.6499999761581421
2015-06-04,0,0,0,0,0
2015-06-05,1.2599999904632568,4.659999847412109,4.130000114440918,3.4700000286102295,3.5
2015-06-06,0,0,0,0,0
2015-06-07,0,4.820000171661377,0,0,0
2015-06-08,10.800000190734863,23.950000762939453,20.1299991607666,20.06999969482422,17.68000030517578
2015-06-09,7.909999847412109,22.389999389648438,22.170000076293945,24.559999465942383,15.90999984741211
2015-06-10,0.07000000029802322,8.270000457763672,5.320000171661377,5.190000057220459,6.889999866485596
2015-06-11,4.409999847412109,1.0800000429153442,4.440000057220459,4.949999809265137,7.590000152587891
2015-06-12,7.53000020980835,3.9000000953674316,2.8299999237060547,0,4.360000133514404
2015-06-13,5.789999961853027,0,0,0,0
2015-06-14,0,0,0,0,0
2015-06-15,0,0,0,0,0
2015-06-16,1.399999976158142,8.529999732971191,9.270000457763672,5.599999904632568,17.59000015258789
2015-06-17,0,0,0,0,0
2015-06-18,7.809999942779541,13.09000015258789,5.119999885559082,5.840000152587891,10.1899995803833
2015-06-19,0,0,0,0,10.079999923706055
2015-06-20,0,0,0,0,0
2015-06-21,28.700000762939453,3.2300000190734863,7.400000095367432,8.670000076293945,5.070000171661377
2015-06-22,0,0,0,0,0
2015-06-23,8.59000015258789,5.230000019073486,7.210000038146973,5.96999979019165,8.390000343322754
2015-06-24,0,0,0,0,0
2015-06-25,0,0,0,0,0
2015-06-26,0.9700000286102295,0,2.490000009536743,4.920000076293945,2.700000047683716
2015-06-27,0,0,0,0,0
2015-06-28,9.199999809265137,14.680000305175781,10.09000015258789,9.869999885559082,11.039999961853027
2015-06-29,3.880000114440918,1.4199999570846558,4.039999961853027,4.429999828338623,4.510000228881836
2015-06-30,0,2.200000047683716,0,0,0
2015-07-01,2.190000057220459,20.440000534057617,12.880000114440918,12.170000076293945,12.850000381469727
2015-07-02,0,0,0,0,0
2015-07-03,0,0,0,0,0
2015-07-04,0,0,0,0,0
2015-07-05,0,1.2799999713897705,0,0,0
2015-07-06,0,0,0,0,0
2015-07-07,0,7.949999809265137,0,0,0
2015-07-08,1.2799999713897705,0,3.299999952316284,2.700000047683716,6.329999923706055
2015-07-09,0,0,0,0,0
2015-07-10,0,1.3600000143051147,0,0,0
2015-07-11,0,1.8899999856948853,0,0,0
2015-07-12,0,0,0,0,0
2015-07-13,0,0,0,0,0
2015-07-14,0,13.619999885559082,0,0,7.730000019073486
2015-07-15,3.890000104904175,0,9.34000015258789,4.929999828338623,8.390000343322754
2015-07-16,0,0,0,0,0
2015-07-17,0,1.2000000476837158,0,0,0
2015-07-18,14.869999885559082,12.270000457763672,12.460000038146973,15.470000267028809,8.100000381469727
2015-07-19,4.079999923706055,20.489999771118164,12.59000015258789,12.510000228881836,13.3100004196167
2015-07-20,7.400000095367432,1.6399999856948853,10.109999656677246,7.510000228881836,15.390000343322754
2015-07-21,1.3600000143051147,8.699999809265137,4.039999961853027,0.8100000023841858,11.6899995803833
2015-07-22,0,0.41999998688697815,0,0,0
2015-07-23,4.949999809265137,5.260000228881836,3.559999942779541,4.690000057220459,4.070000171661377
2015-07-24,0,23.610000610351562,6.599999904632568,7.949999809265137,5.539999961853027
2015-07-25,0,1.9500000476837158,0,0,0
2015-07-26,1.25,2.490000009536743,3.0799999237060547,2.4800000190734863,3.180000066757202
2015-07-27,0.9399999976158142,13.609999656677246,4.940000057220459,5.940000057220459,4.179999828338623
2015-07-28,0,0,0,0,0
2015-07-29,0,0,0,0,0
2015-07-30,3.490000009536743,7.590000152587891,3.0299999713897705,1.399999976158142,12.029999732971191
2015-07-31,0,0.5600000023841858,0,0,0
2015-08-01,0.7599999904632568,7.960000038146973,9.289999961853027,8.100000381469727,8.84000015258789
2015-08-02,0,0,0,0,0
2015-08-03,0,19.420000076293945,20.6299991607666,17.489999771118164,21.989999771118164
2015-08-04,4.369999885559082,3,0,5.03000020980835,0
2015-08-05,1.7899999618530273,2.950000047683716,4.869999885559082,5.96999979019165,3.859999895095825
2015-08-06,2.9200000762939453,0,3.200000047683716,3.4100000858306885,3.390000104904175
2015-08-07,0,0,0,0,0
2015-08-08,5.510000228881836,1.1100000143051147,2.569999933242798,1.2599999904632568,4.28000020980835
2015-08-09,0,0.03999999910593033,0,0,0
2015-08-10,0,3.9700000286102295,0,0,0
2015-08-11,22.809999465942383,12.899999618530273,7.230000019073486,6.880000114440918,5.929999828338623
2015-08-12,10.430000305175781,1.3300000429153442,2.2699999809265137,2.809999942779541,1.6399999856948853
2015-08-13,0,0,0,0,0
2015-08-14,0,0,0,0,0
2015-08-15,0,0,0,0,0
2015-08-16,0,0,0,0,0
2015-08-17,0,0,0,0,0
2015-08-18,0,0.75,0,0,0
2015-08-19,0,7.929999828338623,0,0,0
2015-08-20,0,0,0,0,0
2015-08-21,6.659999847412109,25.81999969482422,16.59000015258789,17.3700008392334,17.010000228881836
2015-08-22,9.5,0.5400000214576721,3.4200000762939453,6.369999885559082,0
2015-08-23,5.21999979019165,1.7599999904632568,9.399999618530273,8.289999961853027,0
2015-08-24,0,10.550000190734863,3.9800000190734863,4.119999885559082,4.079999923706055
2015-08-25,0.9800000190734863,7.739999771118164,3.819999933242798,0,2.200000047683716
2015-08-26,26.010000228881836,8.210000038146973,20.110000610351562,24.010000228881836,18.229999542236328
2015-08-27,0,2.0999999046325684,4.039999961853027,5.670000076293945,2.609999895095825
2015-08-28,0,0,0,0,0
2015-08-29,0,0,0,0,0
2015-08-30,0,0,0,0,0
2015-08-31,0,0.5799999833106995,0,0,0
2015-09-01,0,0,0,0,0
2015-09-02,0,0.36000001430511475,0.7200000286102295,0,0.699999988079071
2015-09-03,0,0,0,0,0
2015-09-04,0,0,0,0,0
2015-09-05,0,0,0,0,0
2015-09-06,0,0,0,0,0
2015-09-07,2.7200000286102295,8.40999984741211,1.5399999618530273,0,4.139999866485596
2015-09-08,0,0.7799999713897705,2.7100000381469727,0,6.039999961853027
2015-09-09,6.880000114440918,0.8600000143051147,20.139999389648438,10.199999809265137,24.360000610351562
2015-09-10,11.550000190734863,0.9300000071525574,1.4900000095367432,0,0
2015-09-11,31.43000030517578,0,5.480000019073486,4.869999885559082,4.460000038146973
2015-09-12,0,2.740000009536743,0,0,0
2015-09-13,8.970000267028809,14.899999618530273,13.039999961853027,12.180000305175781,8.279999732971191
2015-09-14,14.760000228881836,5.590000152587891,21.360000610351562,23.260000228881836,10.630000114440918
2015-09-15,0,0,0,0,0
2015-09-16,0,0,0,0,0
2015-09-17,0,0,0,0,0
2015-09-18,0,0,0,0,0
2015-09-19,0,3.049999952316284,2.880000114440918,0,3.190000057220459
2015-09-20,3.0799999237060547,0,2.559999942779541,2.609999895095825,3.6500000953674316
2015-09-21,0,0,0,0,0
2015-09-22,0,0,0,0,0
2015-09-23,0,0,0,0,0
2015-09-24,0,0,0,0,0
2015-09-25,0,0,0,0,0
2015-09-26,0,0,0,0,0
2015-09-27,0,0,0,0,0
2015-09-28,0,0,0,0,0
2015-09-29,54.04999923706055,29.06999969482422,18.510000228881836,24.959999084472656,12.15999984741211
2015-09-30,120.62000274658203,31.020000457763672,42.04999923706055,47.439998626708984,34.18000030517578
2015-10-01,0,0,0,0,0
2015-10-02,0,0.6200000047683716,0,0,0
2015-10-03,0,0,0,0,0
2015-10-04,0,0,0,0,0
2015-10-05,0,0,0,0,0
2015-10-06,0,0,0,0,0
2015-10-07,0,0,0.6100000143051147,0,0.49000000953674316
2015-10-08,0,0,0,0,0
2015-10-09,8.720000267028809,7.829999923706055,8.34000015258789,6.809999942779541,7.909999847412109
2015-10-10,0,1.8200000524520874,2.109999895095825,1.2599999904632568,2.3299999237060547
2015-10-11,0.6399999856948853,0.6800000071525574,2.6600000858306885,1.8799999952316284,1.8899999856948853
2015-10-12,0,0,0,0,0
2015-10-13,6.179999828338623,1.4500000476837158,4.199999809265137,4.309999942779541,2.7799999713897705
2015-10-14,4.400000095367432,0,2.869999885559082,3.4000000953674316,1.909999966621399
2015-10-15,0,9.369999885559082,3,2.180000066757202,4.570000171661377
2015-10-16,2.2899999618530273,6.349999904632568,4.039999961853027,2.9100000858306885,6.849999904632568
2015-10-17,6.760000228881836,0,3.0999999046325684,3.6500000953674316,2.299999952316284
2015-10-18,0,0,0,0,0
2015-10-19,0,0,0,0,0
2015-10-20,0,0,0,0,0
2015-10-21,0,1.4600000381469727,0.3799999952316284,0,1.0499999523162842
2015-10-22,0.27000001072883606,2.2799999713897705,3.7899999618530273,2.9200000762939453,4.199999809265137
2015-10-23,0,0,0.7200000286102295,0.11999999731779099,0
2015-10-24,0,11.649999618530273,0,0,0
2015-10-25,2.5399999618530273,3.0999999046325684,6.050000190734863,4.570000171661377,9.239999771118164
2015-10-26,0,0,0,0,0
2015-10-27,0,0,0,0,0
2015-10-28,11.399999618530273,29.6299991607666,13.720000267028809,16.25,10.25
2015-10-29,27.239999771118164,8.550000190734863,21.75,25.079999923706055,11.720000267028809
2015-10-30,0,0,0,3.0299999713897705,0
2015-10-31,0,0,0,0,0
2015-11-01,4.119999885559082,7.46999979019165,5.53000020980835,5.079999923706055,5.340000152587891
2015-11-02,0.6600000262260437,4.590000152587891,0.6299999952316284,0.5899999737739563,0.6700000166893005
2015-11-03,3.390000104904175,3.5999999046325684,2.5199999809265137,2.9200000762939453,1.9900000095367432
2015-11-04,0,0,0,0,0
2015-11-05,0.9900000095367432,0,0,0,0
2015-11-06,0,0,0,0,0
2015-11-07,0,0,0,0,0
2015-11-08,0,0,0,0,0
2015-11-09,0,0,0,0,0
2015-11-10,0,0,0,0,0
2015-11-11,0,0,0,0,0
2015-11-12,9.050000190734863,11.619999885559082,7.849999904632568,8.109999656677246,7.059999942779541
2015-11-13,4.820000171661377,4.920000076293945,7.25,7.940000057220459,7.380000114440918
2015-11-14,2.180000066757202,0,2.0399999618530273,2.0999999046325684,1.690000057220459
2015-11-15,0,0,0,0,0
2015-11-16,0,0,0,0,0
2015-11-17,0,0,0,0,0
2015-11-18,0,0,0,0,0
2015-11-19,0,24.200000762939453,5.480000019073486,0,8.1899995803833
2015-11-20,17.6200008392334,4.130000114440918,18.200000762939453,17.049999237060547,22.280000686645508
2015-11-21,0,0,0,0,0
2015-11-22,10.010000228881836,0,5.849999904632568,6.53000020980835,4.53000020980835
2015-11-23,8.760000228881836,0,5.03000020980835,5.980000019073486,2.3299999237060547
2015-11-24,0,0,0,0,0
2015-11-25,0,0,0,0,0
2015-11-26,0,0,0,0,0
2015-11-27,1.409999966621399,5.949999809265137,4,3.990000009536743,4.099999904632568
2015-11-28,0,0,0,0,0
2015-11-29,0,0.7200000286102295,0,0,0
2015-11-30,0,0,0,0,0
2015-12-01,1.5800000429153442,3.4100000858306885,2.630000114440918,3.5199999809265137,2.7699999809265137
2015-12-02,12.40999984741211,10.359999656677246,13.779999732971191,12.359999656677246,14.8100004196167
2015-12-03,15.489999771118164,6.579999923706055,13.649999618530273,17.610000610351562,7.199999809265137
2015-12-04,0,0,1.909999966621399,2.7100000381469727,0
2015-12-05,0,0,0,0,0
2015-12-06,0,0,0,0,0
2015-12-07,0,0,0,0,0
2015-12-08,0,0,0,0,0
2015-12-09,0,0,0,0,0
2015-12-10,0.6000000238418579,0.8999999761581421,0,0,0
2015-12-11,0,2.3399999141693115,0,0,0
2015-12-12,0,0,0,0,0.4099999964237213
2015-12-13,0,3.9000000953674316,2.680000066757202,0,1.2799999713897705
2015-12-14,7.25,14.390000343322754,12.199999809265137,12.539999961853027,11.470000267028809
2015-12-15,17.469999313354492,14.920000076293945,16,19.829999923706055,11.180000305175781
2015-12-16,0,0,0,0,0
2015-12-17,8,7.760000228881836,10.079999923706055,11.109999656677246,10.930000305175781
2015-12-18,10.3100004196167,0.5299999713897705,6.880000114440918,9.989999771118164,4.409999847412109
2015-12-19,0,2.8299999237060547,0.9800000190734863,1.149999976158142,1.2699999809265137
2015-12-20,0,0,0,0,0
2015-12-21,2.8299999237060547,6.579999923706055,5.610000133514404,5.159999847412109,6.349999904632568
2015-12-22,5.510000228881836,7.360000133514404,8.390000343322754,8.3100004196167,8.600000381469727
2015-12-23,9.020000457763672,16.25,8.199999809265137,7.829999923706055,9.789999961853027
2015-12-24,8.359999656677246,2.2300000190734863,5.519999980926514,4.920000076293945,7.550000190734863
2015-12-25,0,0,0,0,0
2015-12-26,0,9.649999618530273,0,0,3.680000066757202
2015-12-27,13.989999771118164,12.550000190734863,10.880000114440918,10.9399995803833,9.8100004196167
2015-12-28,0,0,0,0,0
2015-12-29,7.909999847412109,16.579999923706055,7.260000228881836,7.019999980926514,6.019999980926514
2015-12-30,2.25,3.6600000858306885,2.5399999618530273,2.6700000762939453,2.5999999046325684
2015-12-31,3.559999942779541,0,2.109999895095825,1.9500000476837158,2.3299999237060547
2016-01-01,0,0,0,0,0
2016-01-02,0,2.130000114440918,0,0,0
2016-01-03,0.8700000047683716,5.920000076293945,3.140000104904175,2.799999952316284,2.7300000190734863
2016-01-04,0,0,0,0,0
2016-01-05,0,2.2899999618530273,0,0,0
2016-01-06,0,0,0,0,0
2016-01-07,0,0,0,0,0
2016-01-08,0,0,0,0,0
2016-01-09,0,0,0,0,0
2016-01-10,19.049999237060547,13.289999961853027,16.010000228881836,17.65999984741211,12.649999618530273
2016-01-11,7.769999980926514,0,5.679999828338623,8.59000015258789,0
2016-01-12,0,19.219999313354492,4.210000038146973,5.360000133514404,2.4800000190734863
2016-01-13,11.779999732971191,8.210000038146973,10.199999809265137,11.460000038146973,6.110000133514404
2016-01-14,0,0,0,0,0
2016-01-15,0,0,0,0,0
2016-01-16,1.3200000524520874,3.2100000381469727,1.2400000095367432,1.3300000429153442,1.2699999809265137
2016-01-17,0.7200000286102295,0,0.6399999856948853,0.5899999737739563,0.7799999713897705
2016-01-18,0,0.9800000190734863,0,0,0
2016-01-19,0,0,0.9800000190734863,0.5899999737739563,1.3600000143051147
2016-01-20,0,0,0,0,0
2016-01-21,0,0,0,0,0
2016-01-22,0,0,0,0,0
2016-01-23,0,0,0,0,0
2016-01-24,0,0,0,0,0
2016-01-25,0,0,0,0,0
2016-01-26,1.5700000524520874,4.800000190734863,2.009999990463257,1.8899999856948853,2.130000114440918
2016-01-27,0,0,0.38999998569488525,0.2199999988079071,0.6899999976158142
2016-01-28,0,0,0,0,0
2016-01-29,0,2.7899999618530273,0,0,0
2016-01-30,0.6600000262260437,1.350000023841858,1.409999966621399,1.3300000429153442,1.1100000143051147
2016-01-31,0.8700000047683716,1.2599999904632568,0,0,0
2016-02-01,0,6.869999885559082,1.0299999713897705,0.5699999928474426,1.3600000143051147
2016-02-02,0,0,0,0,0
2016-02-03,11.100000381469727,20.65999984741211,11.239999771118164,10.5600004196167,11.260000228881836
2016-02-04,1.1299999952316284,12.329999923706055,0,0,0
2016-02-05,6.519999980926514,0,0,0,0
2016-02-06,0,5.25,1.8899999856948853,0,4.239999771118164
2016-02-07,0,0,0.5899999737739563,0.15000000596046448,0
2016-02-08,2.009999990463257,0,2.430000066757202,2.450000047683716,1.8600000143051147
2016-02-09,4.559999942779541,4.190000057220459,4.440000057220459,4.239999771118164,3.9600000381469727
2016-02-10,0,2.440000057220459,1.2000000476837158,0.7099999785423279,0.8299999833106995
2016-02-11,0,3.0399999618530273,0.75,0.17000000178813934,0.3700000047683716
2016-02-12,0,0,0,0,0
2016-02-13,0,0,0,0,0
2016-02-14,0,0,0,0,0
2016-02-15,0,7.53000020980835,4.539999961853027,5.119999885559082,3.0199999809265137
2016-02-16,22.959999084472656,17.68000030517578,20.90999984741211,20.959999084472656,18.100000381469727
2016-02-17,7.71999979019165,0,5.760000228881836,9.199999809265137,0.8199999928474426
2016-02-18,0,0,0,0,0
2016-02-19,0,3.2300000190734863,0,0,0
2016-02-20,5.53000020980835,9.239999771118164,6.309999942779541,5.760000228881836,5.920000076293945
2016-02-21,1.409999966621399,0,1.3700000047683716,1.2200000286102295,0.30000001192092896
2016-02-22,0,0,0,0,0
2016-02-23,0,0,0,0,0
2016-02-24,21.3799991607666,34.63999938964844,31.219999313354492,27.100000381469727,40.15999984741211
2016-02-25,18.93000030517578,13.1899995803833,15.739999771118164,19.110000610351562,12.720000267028809
2016-02-26,2.4600000381469727,0,1.659999966621399,1.2999999523162842,3.4600000381469727
2016-02-27,0,0,0,0,0
2016-02-28,0,2.759999990463257,2.140000104904175,1.7799999713897705,3.2100000381469727
2016-02-29,1.850000023841858,5.769999980926514,3.9100000858306885,3.3299999237060547,5.809999942779541
2016-03-01,0,10.760000228881836,4.170000076293945,4.550000190734863,4.28000020980835
2016-03-02,13.319999694824219,8.149999618530273,17.100000381469727,17.15999984741211,15.819999694824219
2016-03-03,0,0,0,0,0
2016-03-04,0,0,0,0,0
2016-03-05,0,0,0,0,0
2016-03-06,0,0,0,0,0
2016-03-07,2.9600000381469727,4.170000076293945,3.309999942779541,3.1500000953674316,2.4700000286102295
2016-03-08,0,9.149999618530273,0,0,0
2016-03-09,5.559999942779541,7.739999771118164,7.519999980926514,6.400000095367432,8.930000305175781
2016-03-10,3.859999895095825,1.1100000143051147,3.5299999713897705,4.050000190734863,0
2016-03-11,1.8600000143051147,0,0,0,0
2016-03-12,0,0,0,0,0
2016-03-13,0,0,0,0,0
2016-03-14,0,3.0899999141693115,0,0,0.8100000023841858
2016-03-15,7.940000057220459,6.010000228881836,7.489999771118164,7.829999923706055,7.059999942779541
2016-03-16,5.440000057220459,2.180000066757202,3.759999990463257,4.989999771118164,1.7799999713897705
2016-03-17,5.889999866485596,7.679999828338623,10.3100004196167,10.960000038146973,7.210000038146973
2016-03-18,1.1299999952316284,2.799999952316284,0,0.8799999952316284,0
2016-03-19,0,0,0,0,0
2016-03-20,0,0,0,0,0
2016-03-21,7.039999961853027,0,3.990000009536743,5,0
2016-03-22,0,0,0,0,0
2016-03-23,0,0,0,0,0
2016-03-24,0,9.0600004196167,5.269999980926514,6.019999980926514,4.650000095367432
2016-03-25,9.960000038146973,8.609999656677246,15.390000343322754,16.829999923706055,12.739999771118164
